actor_id,film_id,first_name,last_name,last_update
55,485,FAY,KILMER,15/02/2006 04:34
55,486,FAY,KILMER,15/02/2006 04:34
55,603,FAY,KILMER,15/02/2006 04:34
55,612,FAY,KILMER,15/02/2006 04:34
55,620,FAY,KILMER,15/02/2006 04:34
55,709,FAY,KILMER,15/02/2006 04:34
55,776,FAY,KILMER,15/02/2006 04:34
55,790,FAY,KILMER,15/02/2006 04:34
55,815,FAY,KILMER,15/02/2006 04:34
55,827,FAY,KILMER,15/02/2006 04:34
55,930,FAY,KILMER,15/02/2006 04:34
55,963,FAY,KILMER,15/02/2006 04:34
56,63,DAN,HARRIS,15/02/2006 04:34
56,87,DAN,HARRIS,15/02/2006 04:34
56,226,DAN,HARRIS,15/02/2006 04:34
56,236,DAN,HARRIS,15/02/2006 04:34
56,298,DAN,HARRIS,15/02/2006 04:34
56,307,DAN,HARRIS,15/02/2006 04:34
56,354,DAN,HARRIS,15/02/2006 04:34
56,383,DAN,HARRIS,15/02/2006 04:34
56,417,DAN,HARRIS,15/02/2006 04:34
56,421,DAN,HARRIS,15/02/2006 04:34
56,457,DAN,HARRIS,15/02/2006 04:34
56,462,DAN,HARRIS,15/02/2006 04:34
56,474,DAN,HARRIS,15/02/2006 04:34
56,521,DAN,HARRIS,15/02/2006 04:34
56,593,DAN,HARRIS,15/02/2006 04:34
56,728,DAN,HARRIS,15/02/2006 04:34
56,750,DAN,HARRIS,15/02/2006 04:34
56,769,DAN,HARRIS,15/02/2006 04:34
56,781,DAN,HARRIS,15/02/2006 04:34
56,795,DAN,HARRIS,15/02/2006 04:34
56,844,DAN,HARRIS,15/02/2006 04:34
56,851,DAN,HARRIS,15/02/2006 04:34
56,862,DAN,HARRIS,15/02/2006 04:34
56,868,DAN,HARRIS,15/02/2006 04:34
56,892,DAN,HARRIS,15/02/2006 04:34
56,893,DAN,HARRIS,15/02/2006 04:34
56,936,DAN,HARRIS,15/02/2006 04:34
56,965,DAN,HARRIS,15/02/2006 04:34
57,16,JUDE,CRUISE,15/02/2006 04:34
57,34,JUDE,CRUISE,15/02/2006 04:34
57,101,JUDE,CRUISE,15/02/2006 04:34
57,114,JUDE,CRUISE,15/02/2006 04:34
57,122,JUDE,CRUISE,15/02/2006 04:34
57,134,JUDE,CRUISE,15/02/2006 04:34
57,144,JUDE,CRUISE,15/02/2006 04:34
57,153,JUDE,CRUISE,15/02/2006 04:34
57,192,JUDE,CRUISE,15/02/2006 04:34
57,213,JUDE,CRUISE,15/02/2006 04:34
57,258,JUDE,CRUISE,15/02/2006 04:34
57,267,JUDE,CRUISE,15/02/2006 04:34
57,317,JUDE,CRUISE,15/02/2006 04:34
57,340,JUDE,CRUISE,15/02/2006 04:34
57,393,JUDE,CRUISE,15/02/2006 04:34
57,437,JUDE,CRUISE,15/02/2006 04:34
57,447,JUDE,CRUISE,15/02/2006 04:34
57,502,JUDE,CRUISE,15/02/2006 04:34
57,592,JUDE,CRUISE,15/02/2006 04:34
57,605,JUDE,CRUISE,15/02/2006 04:34
57,637,JUDE,CRUISE,15/02/2006 04:34
57,685,JUDE,CRUISE,15/02/2006 04:34
57,707,JUDE,CRUISE,15/02/2006 04:34
57,714,JUDE,CRUISE,15/02/2006 04:34
57,717,JUDE,CRUISE,15/02/2006 04:34
57,737,JUDE,CRUISE,15/02/2006 04:34
57,767,JUDE,CRUISE,15/02/2006 04:34
57,852,JUDE,CRUISE,15/02/2006 04:34
57,891,JUDE,CRUISE,15/02/2006 04:34
57,918,JUDE,CRUISE,15/02/2006 04:34
58,48,CHRISTIAN,AKROYD,15/02/2006 04:34
58,68,CHRISTIAN,AKROYD,15/02/2006 04:34
58,119,CHRISTIAN,AKROYD,15/02/2006 04:34
58,128,CHRISTIAN,AKROYD,15/02/2006 04:34
58,135,CHRISTIAN,AKROYD,15/02/2006 04:34
58,175,CHRISTIAN,AKROYD,15/02/2006 04:34
58,199,CHRISTIAN,AKROYD,15/02/2006 04:34
58,235,CHRISTIAN,AKROYD,15/02/2006 04:34
58,242,CHRISTIAN,AKROYD,15/02/2006 04:34
58,243,CHRISTIAN,AKROYD,15/02/2006 04:34
58,254,CHRISTIAN,AKROYD,15/02/2006 04:34
58,306,CHRISTIAN,AKROYD,15/02/2006 04:34
58,316,CHRISTIAN,AKROYD,15/02/2006 04:34
58,417,CHRISTIAN,AKROYD,15/02/2006 04:34
58,426,CHRISTIAN,AKROYD,15/02/2006 04:34
58,460,CHRISTIAN,AKROYD,15/02/2006 04:34
58,477,CHRISTIAN,AKROYD,15/02/2006 04:34
58,541,CHRISTIAN,AKROYD,15/02/2006 04:34
58,549,CHRISTIAN,AKROYD,15/02/2006 04:34
58,551,CHRISTIAN,AKROYD,15/02/2006 04:34
58,553,CHRISTIAN,AKROYD,15/02/2006 04:34
58,578,CHRISTIAN,AKROYD,15/02/2006 04:34
58,602,CHRISTIAN,AKROYD,15/02/2006 04:34
58,632,CHRISTIAN,AKROYD,15/02/2006 04:34
58,635,CHRISTIAN,AKROYD,15/02/2006 04:34
58,638,CHRISTIAN,AKROYD,15/02/2006 04:34
58,698,CHRISTIAN,AKROYD,15/02/2006 04:34
58,726,CHRISTIAN,AKROYD,15/02/2006 04:34
58,755,CHRISTIAN,AKROYD,15/02/2006 04:34
58,800,CHRISTIAN,AKROYD,15/02/2006 04:34
58,856,CHRISTIAN,AKROYD,15/02/2006 04:34
58,858,CHRISTIAN,AKROYD,15/02/2006 04:34
59,5,DUSTIN,TAUTOU,15/02/2006 04:34
59,46,DUSTIN,TAUTOU,15/02/2006 04:34
59,54,DUSTIN,TAUTOU,15/02/2006 04:34
59,72,DUSTIN,TAUTOU,15/02/2006 04:34
59,88,DUSTIN,TAUTOU,15/02/2006 04:34
59,121,DUSTIN,TAUTOU,15/02/2006 04:34
59,129,DUSTIN,TAUTOU,15/02/2006 04:34
59,130,DUSTIN,TAUTOU,15/02/2006 04:34
59,183,DUSTIN,TAUTOU,15/02/2006 04:34
59,210,DUSTIN,TAUTOU,15/02/2006 04:34
59,241,DUSTIN,TAUTOU,15/02/2006 04:34
59,295,DUSTIN,TAUTOU,15/02/2006 04:34
59,418,DUSTIN,TAUTOU,15/02/2006 04:34
59,572,DUSTIN,TAUTOU,15/02/2006 04:34
59,644,DUSTIN,TAUTOU,15/02/2006 04:34
59,650,DUSTIN,TAUTOU,15/02/2006 04:34
59,689,DUSTIN,TAUTOU,15/02/2006 04:34
59,694,DUSTIN,TAUTOU,15/02/2006 04:34
59,702,DUSTIN,TAUTOU,15/02/2006 04:34
59,713,DUSTIN,TAUTOU,15/02/2006 04:34
59,749,DUSTIN,TAUTOU,15/02/2006 04:34
59,772,DUSTIN,TAUTOU,15/02/2006 04:34
59,853,DUSTIN,TAUTOU,15/02/2006 04:34
59,862,DUSTIN,TAUTOU,15/02/2006 04:34
59,943,DUSTIN,TAUTOU,15/02/2006 04:34
59,946,DUSTIN,TAUTOU,15/02/2006 04:34
59,984,DUSTIN,TAUTOU,15/02/2006 04:34
60,31,HENRY,BERRY,15/02/2006 04:34
60,85,HENRY,BERRY,15/02/2006 04:34
60,133,HENRY,BERRY,15/02/2006 04:34
60,142,HENRY,BERRY,15/02/2006 04:34
60,177,HENRY,BERRY,15/02/2006 04:34
60,179,HENRY,BERRY,15/02/2006 04:34
60,186,HENRY,BERRY,15/02/2006 04:34
60,222,HENRY,BERRY,15/02/2006 04:34
60,235,HENRY,BERRY,15/02/2006 04:34
60,239,HENRY,BERRY,15/02/2006 04:34
60,253,HENRY,BERRY,15/02/2006 04:34
60,262,HENRY,BERRY,15/02/2006 04:34
60,297,HENRY,BERRY,15/02/2006 04:34
60,299,HENRY,BERRY,15/02/2006 04:34
60,334,HENRY,BERRY,15/02/2006 04:34
60,376,HENRY,BERRY,15/02/2006 04:34
60,423,HENRY,BERRY,15/02/2006 04:34
60,436,HENRY,BERRY,15/02/2006 04:34
60,493,HENRY,BERRY,15/02/2006 04:34
60,534,HENRY,BERRY,15/02/2006 04:34
60,551,HENRY,BERRY,15/02/2006 04:34
60,658,HENRY,BERRY,15/02/2006 04:34
60,665,HENRY,BERRY,15/02/2006 04:34
60,679,HENRY,BERRY,15/02/2006 04:34
60,754,HENRY,BERRY,15/02/2006 04:34
60,771,HENRY,BERRY,15/02/2006 04:34
60,783,HENRY,BERRY,15/02/2006 04:34
60,784,HENRY,BERRY,15/02/2006 04:34
60,805,HENRY,BERRY,15/02/2006 04:34
60,830,HENRY,BERRY,15/02/2006 04:34
60,835,HENRY,BERRY,15/02/2006 04:34
60,928,HENRY,BERRY,15/02/2006 04:34
60,952,HENRY,BERRY,15/02/2006 04:34
60,971,HENRY,BERRY,15/02/2006 04:34
60,986,HENRY,BERRY,15/02/2006 04:34
61,235,CHRISTIAN,NEESON,15/02/2006 04:34
61,237,CHRISTIAN,NEESON,15/02/2006 04:34
61,307,CHRISTIAN,NEESON,15/02/2006 04:34
61,362,CHRISTIAN,NEESON,15/02/2006 04:34
61,372,CHRISTIAN,NEESON,15/02/2006 04:34
61,374,CHRISTIAN,NEESON,15/02/2006 04:34
61,423,CHRISTIAN,NEESON,15/02/2006 04:34
61,433,CHRISTIAN,NEESON,15/02/2006 04:34
61,508,CHRISTIAN,NEESON,15/02/2006 04:34
61,518,CHRISTIAN,NEESON,15/02/2006 04:34
61,519,CHRISTIAN,NEESON,15/02/2006 04:34
61,535,CHRISTIAN,NEESON,15/02/2006 04:34
61,537,CHRISTIAN,NEESON,15/02/2006 04:34
61,585,CHRISTIAN,NEESON,15/02/2006 04:34
61,639,CHRISTIAN,NEESON,15/02/2006 04:34
61,648,CHRISTIAN,NEESON,15/02/2006 04:34
61,649,CHRISTIAN,NEESON,15/02/2006 04:34
61,703,CHRISTIAN,NEESON,15/02/2006 04:34
61,752,CHRISTIAN,NEESON,15/02/2006 04:34
61,766,CHRISTIAN,NEESON,15/02/2006 04:34
61,767,CHRISTIAN,NEESON,15/02/2006 04:34
61,780,CHRISTIAN,NEESON,15/02/2006 04:34
61,831,CHRISTIAN,NEESON,15/02/2006 04:34
61,832,CHRISTIAN,NEESON,15/02/2006 04:34
61,990,CHRISTIAN,NEESON,15/02/2006 04:34
62,6,JAYNE,NEESON,15/02/2006 04:34
62,42,JAYNE,NEESON,15/02/2006 04:34
62,54,JAYNE,NEESON,15/02/2006 04:34
62,100,JAYNE,NEESON,15/02/2006 04:34
62,101,JAYNE,NEESON,15/02/2006 04:34
62,129,JAYNE,NEESON,15/02/2006 04:34
62,198,JAYNE,NEESON,15/02/2006 04:34
62,211,JAYNE,NEESON,15/02/2006 04:34
62,231,JAYNE,NEESON,15/02/2006 04:34
62,272,JAYNE,NEESON,15/02/2006 04:34
62,295,JAYNE,NEESON,15/02/2006 04:34
62,337,JAYNE,NEESON,15/02/2006 04:34
62,375,JAYNE,NEESON,15/02/2006 04:34
62,385,JAYNE,NEESON,15/02/2006 04:34
62,393,JAYNE,NEESON,15/02/2006 04:34
62,398,JAYNE,NEESON,15/02/2006 04:34
62,406,JAYNE,NEESON,15/02/2006 04:34
62,413,JAYNE,NEESON,15/02/2006 04:34
62,428,JAYNE,NEESON,15/02/2006 04:34
62,445,JAYNE,NEESON,15/02/2006 04:34
62,457,JAYNE,NEESON,15/02/2006 04:34
62,465,JAYNE,NEESON,15/02/2006 04:34
62,688,JAYNE,NEESON,15/02/2006 04:34
62,707,JAYNE,NEESON,15/02/2006 04:34
62,719,JAYNE,NEESON,15/02/2006 04:34
62,951,JAYNE,NEESON,15/02/2006 04:34
62,981,JAYNE,NEESON,15/02/2006 04:34
62,988,JAYNE,NEESON,15/02/2006 04:34
62,990,JAYNE,NEESON,15/02/2006 04:34
63,73,CAMERON,WRAY,15/02/2006 04:34
63,134,CAMERON,WRAY,15/02/2006 04:34
63,167,CAMERON,WRAY,15/02/2006 04:34
63,208,CAMERON,WRAY,15/02/2006 04:34
63,225,CAMERON,WRAY,15/02/2006 04:34
63,248,CAMERON,WRAY,15/02/2006 04:34
63,249,CAMERON,WRAY,15/02/2006 04:34
63,278,CAMERON,WRAY,15/02/2006 04:34
63,392,CAMERON,WRAY,15/02/2006 04:34
63,517,CAMERON,WRAY,15/02/2006 04:34
63,633,CAMERON,WRAY,15/02/2006 04:34
63,763,CAMERON,WRAY,15/02/2006 04:34
63,781,CAMERON,WRAY,15/02/2006 04:34
63,809,CAMERON,WRAY,15/02/2006 04:34
63,893,CAMERON,WRAY,15/02/2006 04:34
63,932,CAMERON,WRAY,15/02/2006 04:34
63,944,CAMERON,WRAY,15/02/2006 04:34
63,945,CAMERON,WRAY,15/02/2006 04:34
63,981,CAMERON,WRAY,15/02/2006 04:34
64,3,RAY,JOHANSSON,15/02/2006 04:34
64,10,RAY,JOHANSSON,15/02/2006 04:34
64,37,RAY,JOHANSSON,15/02/2006 04:34
64,87,RAY,JOHANSSON,15/02/2006 04:34
64,88,RAY,JOHANSSON,15/02/2006 04:34
64,124,RAY,JOHANSSON,15/02/2006 04:34
64,197,RAY,JOHANSSON,15/02/2006 04:34
64,280,RAY,JOHANSSON,15/02/2006 04:34
64,291,RAY,JOHANSSON,15/02/2006 04:34
64,307,RAY,JOHANSSON,15/02/2006 04:34
64,335,RAY,JOHANSSON,15/02/2006 04:34
64,345,RAY,JOHANSSON,15/02/2006 04:34
64,448,RAY,JOHANSSON,15/02/2006 04:34
64,469,RAY,JOHANSSON,15/02/2006 04:34
64,471,RAY,JOHANSSON,15/02/2006 04:34
64,506,RAY,JOHANSSON,15/02/2006 04:34
64,543,RAY,JOHANSSON,15/02/2006 04:34
64,557,RAY,JOHANSSON,15/02/2006 04:34
64,569,RAY,JOHANSSON,15/02/2006 04:34
64,572,RAY,JOHANSSON,15/02/2006 04:34
64,597,RAY,JOHANSSON,15/02/2006 04:34
64,616,RAY,JOHANSSON,15/02/2006 04:34
64,646,RAY,JOHANSSON,15/02/2006 04:34
64,694,RAY,JOHANSSON,15/02/2006 04:34
64,832,RAY,JOHANSSON,15/02/2006 04:34
64,852,RAY,JOHANSSON,15/02/2006 04:34
64,860,RAY,JOHANSSON,15/02/2006 04:34
64,921,RAY,JOHANSSON,15/02/2006 04:34
64,925,RAY,JOHANSSON,15/02/2006 04:34
64,980,RAY,JOHANSSON,15/02/2006 04:34
65,39,ANGELA,HUDSON,15/02/2006 04:34
65,46,ANGELA,HUDSON,15/02/2006 04:34
65,97,ANGELA,HUDSON,15/02/2006 04:34
65,106,ANGELA,HUDSON,15/02/2006 04:34
65,117,ANGELA,HUDSON,15/02/2006 04:34
65,125,ANGELA,HUDSON,15/02/2006 04:34
65,158,ANGELA,HUDSON,15/02/2006 04:34
65,276,ANGELA,HUDSON,15/02/2006 04:34
65,305,ANGELA,HUDSON,15/02/2006 04:34
65,338,ANGELA,HUDSON,15/02/2006 04:34
65,347,ANGELA,HUDSON,15/02/2006 04:34
65,371,ANGELA,HUDSON,15/02/2006 04:34
65,398,ANGELA,HUDSON,15/02/2006 04:34
65,471,ANGELA,HUDSON,15/02/2006 04:34
65,475,ANGELA,HUDSON,15/02/2006 04:34
65,476,ANGELA,HUDSON,15/02/2006 04:34
65,491,ANGELA,HUDSON,15/02/2006 04:34
65,496,ANGELA,HUDSON,15/02/2006 04:34
65,516,ANGELA,HUDSON,15/02/2006 04:34
65,517,ANGELA,HUDSON,15/02/2006 04:34
65,541,ANGELA,HUDSON,15/02/2006 04:34
65,556,ANGELA,HUDSON,15/02/2006 04:34
65,571,ANGELA,HUDSON,15/02/2006 04:34
65,577,ANGELA,HUDSON,15/02/2006 04:34
65,615,ANGELA,HUDSON,15/02/2006 04:34
65,658,ANGELA,HUDSON,15/02/2006 04:34
65,683,ANGELA,HUDSON,15/02/2006 04:34
65,694,ANGELA,HUDSON,15/02/2006 04:34
65,714,ANGELA,HUDSON,15/02/2006 04:34
65,735,ANGELA,HUDSON,15/02/2006 04:34
65,852,ANGELA,HUDSON,15/02/2006 04:34
65,938,ANGELA,HUDSON,15/02/2006 04:34
65,951,ANGELA,HUDSON,15/02/2006 04:34
65,965,ANGELA,HUDSON,15/02/2006 04:34
66,55,MARY,TANDY,15/02/2006 04:34
66,143,MARY,TANDY,15/02/2006 04:34
66,207,MARY,TANDY,15/02/2006 04:34
66,226,MARY,TANDY,15/02/2006 04:34
66,229,MARY,TANDY,15/02/2006 04:34
66,230,MARY,TANDY,15/02/2006 04:34
66,283,MARY,TANDY,15/02/2006 04:34
66,300,MARY,TANDY,15/02/2006 04:34
66,342,MARY,TANDY,15/02/2006 04:34
66,350,MARY,TANDY,15/02/2006 04:34
66,361,MARY,TANDY,15/02/2006 04:34
66,376,MARY,TANDY,15/02/2006 04:34
66,424,MARY,TANDY,15/02/2006 04:34
66,434,MARY,TANDY,15/02/2006 04:34
66,553,MARY,TANDY,15/02/2006 04:34
66,608,MARY,TANDY,15/02/2006 04:34
66,676,MARY,TANDY,15/02/2006 04:34
66,697,MARY,TANDY,15/02/2006 04:34
66,706,MARY,TANDY,15/02/2006 04:34
66,725,MARY,TANDY,15/02/2006 04:34
66,769,MARY,TANDY,15/02/2006 04:34
66,793,MARY,TANDY,15/02/2006 04:34
66,829,MARY,TANDY,15/02/2006 04:34
66,871,MARY,TANDY,15/02/2006 04:34
66,909,MARY,TANDY,15/02/2006 04:34
66,915,MARY,TANDY,15/02/2006 04:34
66,928,MARY,TANDY,15/02/2006 04:34
66,951,MARY,TANDY,15/02/2006 04:34
66,957,MARY,TANDY,15/02/2006 04:34
66,960,MARY,TANDY,15/02/2006 04:34
66,999,MARY,TANDY,15/02/2006 04:34
67,24,JESSICA,BAILEY,15/02/2006 04:34
67,57,JESSICA,BAILEY,15/02/2006 04:34
67,67,JESSICA,BAILEY,15/02/2006 04:34
67,144,JESSICA,BAILEY,15/02/2006 04:34
67,242,JESSICA,BAILEY,15/02/2006 04:34
67,244,JESSICA,BAILEY,15/02/2006 04:34
67,256,JESSICA,BAILEY,15/02/2006 04:34
67,408,JESSICA,BAILEY,15/02/2006 04:34
67,477,JESSICA,BAILEY,15/02/2006 04:34
67,496,JESSICA,BAILEY,15/02/2006 04:34
67,512,JESSICA,BAILEY,15/02/2006 04:34
67,576,JESSICA,BAILEY,15/02/2006 04:34
67,601,JESSICA,BAILEY,15/02/2006 04:34
67,725,JESSICA,BAILEY,15/02/2006 04:34
67,726,JESSICA,BAILEY,15/02/2006 04:34
67,731,JESSICA,BAILEY,15/02/2006 04:34
67,766,JESSICA,BAILEY,15/02/2006 04:34
67,861,JESSICA,BAILEY,15/02/2006 04:34
67,870,JESSICA,BAILEY,15/02/2006 04:34
67,915,JESSICA,BAILEY,15/02/2006 04:34
67,945,JESSICA,BAILEY,15/02/2006 04:34
67,972,JESSICA,BAILEY,15/02/2006 04:34
67,981,JESSICA,BAILEY,15/02/2006 04:34
68,9,RIP,WINSLET,15/02/2006 04:34
68,45,RIP,WINSLET,15/02/2006 04:34
68,133,RIP,WINSLET,15/02/2006 04:34
68,161,RIP,WINSLET,15/02/2006 04:34
68,205,RIP,WINSLET,15/02/2006 04:34
68,213,RIP,WINSLET,15/02/2006 04:34
68,215,RIP,WINSLET,15/02/2006 04:34
68,255,RIP,WINSLET,15/02/2006 04:34
68,296,RIP,WINSLET,15/02/2006 04:34
68,315,RIP,WINSLET,15/02/2006 04:34
68,325,RIP,WINSLET,15/02/2006 04:34
68,331,RIP,WINSLET,15/02/2006 04:34
68,347,RIP,WINSLET,15/02/2006 04:34
68,357,RIP,WINSLET,15/02/2006 04:34
68,378,RIP,WINSLET,15/02/2006 04:34
68,380,RIP,WINSLET,15/02/2006 04:34
68,386,RIP,WINSLET,15/02/2006 04:34
68,396,RIP,WINSLET,15/02/2006 04:34
68,435,RIP,WINSLET,15/02/2006 04:34
68,497,RIP,WINSLET,15/02/2006 04:34
68,607,RIP,WINSLET,15/02/2006 04:34
68,654,RIP,WINSLET,15/02/2006 04:34
68,665,RIP,WINSLET,15/02/2006 04:34
68,671,RIP,WINSLET,15/02/2006 04:34
68,706,RIP,WINSLET,15/02/2006 04:34
68,747,RIP,WINSLET,15/02/2006 04:34
68,834,RIP,WINSLET,15/02/2006 04:34
68,839,RIP,WINSLET,15/02/2006 04:34
68,840,RIP,WINSLET,15/02/2006 04:34
68,971,RIP,WINSLET,15/02/2006 04:34
69,15,KENNETH,PALTROW,15/02/2006 04:34
69,88,KENNETH,PALTROW,15/02/2006 04:34
69,111,KENNETH,PALTROW,15/02/2006 04:34
69,202,KENNETH,PALTROW,15/02/2006 04:34
69,236,KENNETH,PALTROW,15/02/2006 04:34
69,292,KENNETH,PALTROW,15/02/2006 04:34
69,300,KENNETH,PALTROW,15/02/2006 04:34
69,306,KENNETH,PALTROW,15/02/2006 04:34
69,374,KENNETH,PALTROW,15/02/2006 04:34
69,396,KENNETH,PALTROW,15/02/2006 04:34
69,452,KENNETH,PALTROW,15/02/2006 04:34
69,466,KENNETH,PALTROW,15/02/2006 04:34
69,529,KENNETH,PALTROW,15/02/2006 04:34
69,612,KENNETH,PALTROW,15/02/2006 04:34
69,720,KENNETH,PALTROW,15/02/2006 04:34
69,722,KENNETH,PALTROW,15/02/2006 04:34
69,761,KENNETH,PALTROW,15/02/2006 04:34
69,791,KENNETH,PALTROW,15/02/2006 04:34
69,864,KENNETH,PALTROW,15/02/2006 04:34
69,877,KENNETH,PALTROW,15/02/2006 04:34
69,914,KENNETH,PALTROW,15/02/2006 04:34
70,50,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,53,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,92,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,202,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,227,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,249,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,290,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,304,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,343,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,414,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,453,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,466,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,504,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,584,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,628,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,654,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,725,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,823,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,834,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,856,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,869,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,953,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
70,964,MICHELLE,MCCONAUGHEY,15/02/2006 04:34
71,26,ADAM,GRANT,15/02/2006 04:34
71,52,ADAM,GRANT,15/02/2006 04:34
71,233,ADAM,GRANT,15/02/2006 04:34
71,317,ADAM,GRANT,15/02/2006 04:34
71,359,ADAM,GRANT,15/02/2006 04:34
71,362,ADAM,GRANT,15/02/2006 04:34
71,385,ADAM,GRANT,15/02/2006 04:34
71,399,ADAM,GRANT,15/02/2006 04:34
71,450,ADAM,GRANT,15/02/2006 04:34
71,532,ADAM,GRANT,15/02/2006 04:34
71,560,ADAM,GRANT,15/02/2006 04:34
71,574,ADAM,GRANT,15/02/2006 04:34
71,638,ADAM,GRANT,15/02/2006 04:34
71,773,ADAM,GRANT,15/02/2006 04:34
71,833,ADAM,GRANT,15/02/2006 04:34
71,874,ADAM,GRANT,15/02/2006 04:34
71,918,ADAM,GRANT,15/02/2006 04:34
71,956,ADAM,GRANT,15/02/2006 04:34
72,34,SEAN,WILLIAMS,15/02/2006 04:34
72,144,SEAN,WILLIAMS,15/02/2006 04:34
72,237,SEAN,WILLIAMS,15/02/2006 04:34
72,249,SEAN,WILLIAMS,15/02/2006 04:34
72,286,SEAN,WILLIAMS,15/02/2006 04:34
72,296,SEAN,WILLIAMS,15/02/2006 04:34
72,325,SEAN,WILLIAMS,15/02/2006 04:34
72,331,SEAN,WILLIAMS,15/02/2006 04:34
72,405,SEAN,WILLIAMS,15/02/2006 04:34
72,450,SEAN,WILLIAMS,15/02/2006 04:34
72,550,SEAN,WILLIAMS,15/02/2006 04:34
72,609,SEAN,WILLIAMS,15/02/2006 04:34
72,623,SEAN,WILLIAMS,15/02/2006 04:34
72,636,SEAN,WILLIAMS,15/02/2006 04:34
72,640,SEAN,WILLIAMS,15/02/2006 04:34
72,665,SEAN,WILLIAMS,15/02/2006 04:34
72,718,SEAN,WILLIAMS,15/02/2006 04:34
72,743,SEAN,WILLIAMS,15/02/2006 04:34
72,757,SEAN,WILLIAMS,15/02/2006 04:34
72,773,SEAN,WILLIAMS,15/02/2006 04:34
72,854,SEAN,WILLIAMS,15/02/2006 04:34
72,865,SEAN,WILLIAMS,15/02/2006 04:34
72,938,SEAN,WILLIAMS,15/02/2006 04:34
72,956,SEAN,WILLIAMS,15/02/2006 04:34
72,964,SEAN,WILLIAMS,15/02/2006 04:34
72,969,SEAN,WILLIAMS,15/02/2006 04:34
73,36,GARY,PENN,15/02/2006 04:34
73,45,GARY,PENN,15/02/2006 04:34
73,51,GARY,PENN,15/02/2006 04:34
73,77,GARY,PENN,15/02/2006 04:34
73,148,GARY,PENN,15/02/2006 04:34
73,245,GARY,PENN,15/02/2006 04:34
73,275,GARY,PENN,15/02/2006 04:34
73,322,GARY,PENN,15/02/2006 04:34
73,374,GARY,PENN,15/02/2006 04:34
73,379,GARY,PENN,15/02/2006 04:34
73,467,GARY,PENN,15/02/2006 04:34
73,548,GARY,PENN,15/02/2006 04:34
73,561,GARY,PENN,15/02/2006 04:34
73,562,GARY,PENN,15/02/2006 04:34
73,565,GARY,PENN,15/02/2006 04:34
73,627,GARY,PENN,15/02/2006 04:34
73,666,GARY,PENN,15/02/2006 04:34
73,667,GARY,PENN,15/02/2006 04:34
73,707,GARY,PENN,15/02/2006 04:34
73,748,GARY,PENN,15/02/2006 04:34
73,772,GARY,PENN,15/02/2006 04:34
73,823,GARY,PENN,15/02/2006 04:34
73,936,GARY,PENN,15/02/2006 04:34
73,946,GARY,PENN,15/02/2006 04:34
73,950,GARY,PENN,15/02/2006 04:34
73,998,GARY,PENN,15/02/2006 04:34
74,28,MILLA,KEITEL,15/02/2006 04:34
74,44,MILLA,KEITEL,15/02/2006 04:34
74,117,MILLA,KEITEL,15/02/2006 04:34
74,185,MILLA,KEITEL,15/02/2006 04:34
74,192,MILLA,KEITEL,15/02/2006 04:34
74,203,MILLA,KEITEL,15/02/2006 04:34
74,263,MILLA,KEITEL,15/02/2006 04:34
74,321,MILLA,KEITEL,15/02/2006 04:34
74,415,MILLA,KEITEL,15/02/2006 04:34
74,484,MILLA,KEITEL,15/02/2006 04:34
74,503,MILLA,KEITEL,15/02/2006 04:34
74,537,MILLA,KEITEL,15/02/2006 04:34
74,543,MILLA,KEITEL,15/02/2006 04:34
74,617,MILLA,KEITEL,15/02/2006 04:34
74,626,MILLA,KEITEL,15/02/2006 04:34
74,637,MILLA,KEITEL,15/02/2006 04:34
74,663,MILLA,KEITEL,15/02/2006 04:34
74,704,MILLA,KEITEL,15/02/2006 04:34
74,720,MILLA,KEITEL,15/02/2006 04:34
74,747,MILLA,KEITEL,15/02/2006 04:34
74,780,MILLA,KEITEL,15/02/2006 04:34
74,804,MILLA,KEITEL,15/02/2006 04:34
74,834,MILLA,KEITEL,15/02/2006 04:34
74,836,MILLA,KEITEL,15/02/2006 04:34
74,848,MILLA,KEITEL,15/02/2006 04:34
